16107,216,1,78,2,1,1,211,Lost
6034,20,1,78,4,1,1,411,Lost
9671,6,1,78,4,1,1,411,Lost
397,72,1,79,3,1,1,311,Lost
497,157,1,79,3,1,1,311,Lost
5526,148,1,80,3,1,1,311,Lost
5923,111,1,80,3,1,1,311,Lost
3742,305,1,80,2,1,1,211,Lost
10594,304,1,80,2,1,1,211,Lost
3995,556,1,80,1,1,1,111,Lost
5258,503,1,80,1,1,1,111,Lost
10269,502,1,80,1,1,1,111,Lost
4009,464,1,80,1,1,1,111,Lost
1031,524,1,81,1,1,1,111,Lost
8372,253,1,81,2,1,1,211,Lost
8040,32,1,81,4,1,1,411,Lost
1820,315,1,82,2,1,1,211,Lost
7922,320,1,82,1,1,1,111,Lost
19081,461,1,82,1,1,1,111,Lost
11308,633,1,82,1,1,1,111,Lost
8981,564,1,82,1,1,1,111,Lost
840,222,1,83,2,1,1,211,Lost
18343,307,2,83,2,2,1,221,Lost
5356,194,1,84,2,1,1,211,Lost
6118,340,1,84,1,1,1,111,Lost
4238,10,1,84,4,1,1,411,Lost
18811,88,1,84,3,1,1,311,Lost
7273,604,1,84,1,1,1,111,Lost
11994,615,1,84,1,1,1,111,Lost
12464,636,1,85,1,1,1,111,Lost
8466,603,1,85,1,1,1,111,Lost
4436,491,1,85,1,1,1,111,Lost
8935,517,1,86,1,1,1,111,Lost
698,89,1,86,3,1,1,311,Lost
14090,18,1,86,4,1,1,411,Lost
1306,95,1,86,3,1,1,311,Lost
4769,366,1,86,1,1,1,111,Lost
18203,220,1,87,2,1,1,211,Lost
16931,5,1,87,4,1,1,411,Lost
5011,380,1,87,1,1,1,111,Lost
17133,408,1,87,1,1,1,111,Lost
6151,443,1,87,1,1,1,111,Lost
19470,622,1,87,1,1,1,111,Lost
19152,375,1,88,1,1,1,111,Lost
8730,551,1,88,1,1,1,111,Lost
2457,45,1,88,4,1,1,411,Lost
8307,116,1,88,3,1,1,311,Lost
7864,218,1,89,2,1,1,211,Lost
884,312,1,89,2,1,1,211,Lost
19512,300,1,90,2,1,1,211,Lost
10531,197,1,90,2,1,1,211,Lost
12429,186,1,90,2,1,1,211,Lost
1574,9,1,90,4,1,1,411,Lost
12983,548,1,90,1,1,1,111,Lost
11170,499,1,90,1,1,1,111,Lost
11722,369,1,90,1,1,1,111,Lost
14910,644,1,90,1,1,1,111,Lost
9609,669,1,90,1,1,1,111,Lost
8050,266,2,90,2,2,1,221,Lost
6997,667,1,91,1,1,1,111,Lost
5018,424,1,91,1,1,1,111,Lost
